time,x,y,yaw,desired_heading,heading_error,P,I,D,PID_output,left_vel,right_vel
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275587,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277906,0,3.69301,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275628,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277854,0,3.69301,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275539,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276982,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276688,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277359,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276191,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277673,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275818,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277367,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276398,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277688,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275625,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277552,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276072,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027679,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276843,0,3.693,63.693,56.307
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00274414,-0.0323734,3.57946,63.5795,56.4205
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.0026993,0.0325453,3.64433,63.6443,56.3557
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.0027177,0,3.61181,63.6118,56.3882
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00269513,0,3.61178,63.6118,56.3882
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00271036,0,3.6118,63.6118,56.3882
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00270305,0,3.61179,63.6118,56.3882
1.74377e+09,4.75642,30.1731,178.688,-171.586,9.72697,3.39535,0.00262755,-0.085465,3.31252,63.3125,56.6875
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00263272,0.177825,3.80659,63.8066,56.1934
1.74377e+09,5.86255,27.9866,178.688,-171.318,9.99449,3.48873,0.00267799,-0.14672,3.34469,63.3447,56.6553
1.74377e+09,4.75641,27.9866,178.688,-172.047,9.26594,3.23442,0.00251221,-0.0469342,3.19,63.19,56.81
1.74377e+09,4.75641,27.9866,178.688,-172.047,9.26594,3.23442,0.00243565,0.101313,3.33817,63.3382,56.6618
1.74377e+09,5.86255,27.9866,178.688,-171.318,9.99449,3.48873,0.00251027,0.102167,3.59341,63.5934,56.4066
1.74377e+09,5.86255,27.9866,178.688,-171.318,9.99449,3.48873,0.00262095,-0.101554,3.3898,63.3898,56.6102
1.74377e+09,5.86255,27.9866,178.688,-171.318,9.99449,3.48873,0.00262578,0,3.49136,63.4914,56.5086
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00265824,0.0551604,3.68395,63.6839,56.3161
1.74377e+09,4.75642,30.1731,178.688,-171.586,9.72697,3.39535,0.00262869,-0.147511,3.25047,63.2505,56.7495
1.74377e+09,4.75642,30.1731,178.688,-171.586,9.72697,3.39535,0.00255103,0.0921459,3.49005,63.4901,56.5099
1.74377e+09,4.75642,30.1731,178.688,-171.586,9.72697,3.39535,0.00254204,0,3.3979,63.3979,56.6021
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00264326,0.0919528,3.72072,63.7207,56.2793
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00270959,-0.0926497,3.53619,63.5362,56.4638
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272401,0,3.62885,63.6289,56.3711
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271481,0,3.62884,63.6288,56.3712
1.74377e+09,4.75642,30.1731,178.688,-171.586,9.72697,3.39535,0.00263777,-0.092144,3.30585,63.3058,56.6942
1.74377e+09,4.75642,30.1731,178.688,-171.586,9.72697,3.39535,0.00254315,0.0924312,3.49033,63.4903,56.5097
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00263232,0.0923347,3.72109,63.7211,56.2789
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271982,-0.0923015,3.53655,63.5365,56.4635
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272394,0,3.62885,63.6289,56.3711
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271483,0,3.62884,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271844,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271927,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272096,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272079,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271911,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.0027181,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272094,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271817,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272075,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272057,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272756,0,3.62885,63.6289,56.3711
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.0027102,0,3.62884,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.0027248,0,3.62885,63.6289,56.3711
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271492,0,3.62884,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271974,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271977,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271915,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271907,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272516,0,3.62885,63.6289,56.3711
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.0027884,0.0796982,3.90745,63.9074,56.0926
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00282285,-0.133208,3.55984,63.5598,56.4402
1.74377e+09,4.75642,31.2663,178.688,-171.372,9.94089,3.47002,0.00268153,-0.0342325,3.43847,63.4385,56.5615
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00266828,0.150115,3.77891,63.7789,56.2211
1.74377e+09,4.75642,30.1731,178.688,-171.586,9.72697,3.39535,0.00262544,-0.155199,3.24278,63.2428,56.7572
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00263741,0.184313,3.81308,63.8131,56.1869
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271528,-0.0924556,3.53639,63.5364,56.4636
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272009,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271887,0,3.62885,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00272378,0,3.62885,63.6289,56.3711
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00271515,0,3.62884,63.6288,56.3712
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00273728,0,3.62886,63.6289,56.3711
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00270309,0,3.62883,63.6288,56.3712
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00274748,0.0256039,3.71858,63.7186,56.2814
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276323,-0.025681,3.66731,63.6673,56.3327
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277829,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275625,0,3.69298,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277305,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276226,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277311,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276385,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277114,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276329,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276774,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276724,0,3.69299,63.693,56.307
1.74377e+09,2.54414,36.7324,178.688,-171.7,9.61227,3.35532,0.00264706,-0.133712,3.22425,63.2243,56.7757
1.74377e+09,6.9687,31.2663,178.688,-170.195,11.117,3.88058,0.00270809,0.34475,4.22803,64.228,55.772
1.74377e+09,6.9687,30.1731,178.688,-170.355,10.9577,3.82496,0.00288986,-0.232327,3.59553,63.5955,56.4045
1.74377e+09,5.86256,30.1731,178.688,-170.924,10.3881,3.62613,0.00279365,-0.0572988,3.57162,63.5716,56.4284
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00274867,0.104981,3.79796,63.798,56.202
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276337,-0.0256797,3.66731,63.6673,56.3327
1.74377e+09,6.9687,31.2663,178.688,-170.195,11.117,3.88058,0.00283807,0.0761657,3.95958,63.9596,56.0404
1.74377e+09,6.9687,33.4527,178.688,-169.896,11.4166,3.98513,0.00295004,-0.0343134,3.95377,63.9538,56.0462
1.74377e+09,6.9687,31.2663,178.688,-170.195,11.117,3.88058,0.00295036,-0.0836222,3.7999,63.7999,56.2001
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00288445,0.0136724,3.82676,63.8268,56.1732
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285739,0.0281497,3.84121,63.8412,56.1588
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285751,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.0028586,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285609,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00282443,-0.0477925,3.64526,63.6453,56.3547
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275584,0.0481984,3.74118,63.7412,56.2588
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276866,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276685,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276851,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276778,0,3.69299,63.693,56.307
1.74377e+09,-1.88041,42.1986,178.688,-173.957,7.35506,2.5674,0.00235503,-0.447525,2.12223,62.1222,57.8778
1.74377e+09,1.43801,40.0121,178.688,-171.759,9.55381,3.33491,0.00220523,0.758921,4.09603,64.096,55.904
1.74377e+09,2.54414,36.7324,178.688,-171.7,9.61227,3.35532,0.00251295,-0.29835,3.05948,63.0595,56.9405
1.74377e+09,2.54414,36.7324,178.688,-171.7,9.61227,3.35532,0.00251241,-0.00817663,3.34965,63.3497,56.6503
1.74377e+09,2.54414,36.7324,178.688,-171.7,9.61227,3.35532,0.00252107,0,3.35784,63.3578,56.6422
1.74377e+09,2.54414,36.7324,178.688,-171.7,9.61227,3.35532,0.00251228,0,3.35783,63.3578,56.6422
1.74377e+09,2.54414,36.7324,178.688,-171.7,9.61227,3.35532,0.00251616,0,3.35783,63.3578,56.6422
1.74377e+09,2.54414,36.7324,178.688,-171.7,9.61227,3.35532,0.00251649,0,3.35783,63.3578,56.6422
1.74377e+09,2.54414,36.7324,178.688,-171.7,9.61227,3.35532,0.00251647,0,3.35783,63.3578,56.6422
1.74377e+09,2.54414,36.7324,178.688,-171.7,9.61227,3.35532,0.00251591,0,3.35783,63.3578,56.6422
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00264198,0.13397,3.82684,63.8268,56.1732
1.74377e+09,2.54414,33.4527,178.688,-172.429,8.88325,3.10084,0.00254736,-0.369617,2.73377,62.7338,57.2662
1.74377e+09,2.54414,34.546,178.688,-172.174,9.13898,3.19011,0.00235892,0.271485,3.46395,63.464,56.536
1.74377e+09,3.65028,34.546,178.688,-171.426,9.88661,3.45108,0.00249077,0.0686723,3.52224,63.5222,56.4778
1.74377e+09,3.65028,34.546,178.688,-171.426,9.88661,3.45108,0.00258809,-0.104398,3.34927,63.3493,56.6507
1.74377e+09,3.65028,33.4527,178.688,-171.643,9.66999,3.37546,0.0025592,-0.0302554,3.34777,63.3478,56.6522
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00269525,0.204097,4.017,64.017,55.983
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00291875,-0.170258,3.64287,63.6429,56.3571
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00279682,0,3.813,63.813,56.187
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.0028569,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286731,0,3.81308,63.8131,56.1869
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00280575,-0.0481107,3.64492,63.6449,56.3551
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276664,0.0480104,3.741,63.741,56.259
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276602,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027735,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276107,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277393,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276309,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027728,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276098,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276926,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276683,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277346,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276178,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277342,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027619,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277347,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277361,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276613,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00275883,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277146,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276627,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276467,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276712,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277705,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276094,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277043,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276227,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00277309,0,3.693,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.0027632,0,3.69299,63.693,56.307
1.74377e+09,5.86256,31.2663,178.688,-170.741,10.5717,3.69023,0.00276747,0,3.69299,63.693,56.307
1.74377e+09,3.65028,30.1731,178.688,-172.362,8.95062,3.12436,0.002556,-0.226301,2.90061,62.9006,57.0994
1.74377e+09,3.65028,30.1731,178.688,-172.362,8.95062,3.12436,0.00235075,0.225628,3.35234,63.3523,56.6477
1.74377e+09,3.65028,30.1731,178.688,-172.362,8.95062,3.12436,0.00233533,0,3.12669,63.1267,56.8733
1.74377e+09,3.65028,30.1731,178.688,-172.362,8.95062,3.12436,0.00234301,0,3.1267,63.1267,56.8733
1.74377e+09,3.65028,30.1731,178.688,-172.362,8.95062,3.12436,0.00234714,0,3.1267,63.1267,56.8733
1.74377e+09,1.438,31.2663,178.688,-174.037,7.27556,2.53965,0.00212062,-0.234256,2.30751,62.3075,57.6925
1.74377e+09,2.54414,31.2663,178.688,-172.984,8.32821,2.90709,0.00204359,0.380664,3.2898,63.2898,56.7102
1.74377e+09,1.438,34.546,178.688,-173.061,8.25189,2.88045,0.00216932,-0.157708,2.72491,62.7249,57.2751
1.74377e+09,2.54414,34.546,178.688,-172.174,9.13898,3.19011,0.00227549,0.134575,3.32696,63.327,56.673
1.74377e+09,2.54414,33.4527,178.688,-172.429,8.88325,3.10084,0.00236989,-0.158843,2.94436,62.9444,57.0556
1.74377e+09,2.54414,33.4527,178.688,-172.429,8.88325,3.10084,0.00231507,0.0358706,3.13902,63.139,56.861
1.74377e+09,2.54414,33.4527,178.688,-172.429,8.88325,3.10084,0.00233395,0,3.10317,63.1032,56.8968
1.74377e+09,3.65028,33.4527,178.688,-171.643,9.66999,3.37546,0.00242035,0.110225,3.48811,63.4881,56.5119
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00262413,-0.016369,3.59534,63.5953,56.4047
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00270241,-0.0936027,3.51819,63.5182,56.4818
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00271607,0,3.61181,63.6118,56.3882
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00269759,0,3.61179,63.6118,56.3882
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00271077,0,3.6118,63.6118,56.3882
1.74377e+09,4.75642,33.4527,178.688,-170.973,10.3393,3.60909,0.00270131,0,3.61179,63.6118,56.3882
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.002792,0.0801661,3.89317,63.8932,56.1068
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284814,-0.0807161,3.73234,63.7323,56.2677
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286762,0,3.81308,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284785,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00287177,0,3.81308,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284449,0,3.81305,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286682,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284677,0,3.81305,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285942,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285727,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286681,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284811,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286937,0,3.81308,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284687,0,3.81305,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286908,0,3.81308,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284405,0,3.81305,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286447,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285262,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286265,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.0028518,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286233,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285416,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285802,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.0028582,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285653,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286014,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00286383,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00284871,0,3.81306,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.00285801,0,3.81307,63.8131,56.1869
1.74377e+09,5.86256,33.4527,178.688,-170.397,10.9154,3.81021,0.0028564,0,3.81306,63.8131,56.1869
1.74377e+09,1.438,36.7324,178.688,-172.498,8.81493,3.07699,0.00259148,-0.292294,2.78729,62.7873,57.2127
1.74377e+09,1.43801,40.0121,178.688,-171.759,9.55381,3.33491,0.00239595,0.397862,3.73517,63.7352,56.2648
1.74377e+09,1.43801,38.9189,178.688,-171.992,9.32017,3.25335,0.00247189,-0.135718,3.12011,63.1201,56.8799
1.74377e+09,2.54415,38.9189,178.688,-171.272,10.0406,3.50484,0.00253475,0.133195,3.64057,63.6406,56.3594
1.74377e+09,2.54415,38.9189,178.688,-171.272,10.0406,3.50484,0.0026284,-0.100604,3.40687,63.4069,56.5931
1.74377e+09,3.65029,38.9189,178.688,-170.655,10.6576,3.72019,0.00271591,0.0859335,3.80884,63.8088,56.1912
1.74377e+09,3.65029,38.9189,178.688,-170.655,10.6576,3.72019,0.00278338,-0.0863499,3.63663,63.6366,56.3634
1.74377e+09,3.65028,36.7324,178.688,-171.023,10.2899,3.59185,0.002743,-0.0513194,3.54327,63.5433,56.4567
1.74377e+09,3.65028,36.7324,178.688,-171.023,10.2899,3.59185,0.00269284,0.0513578,3.6459,63.6459,56.3541
1.74377e+09,4.75642,36.7324,178.688,-170.44,10.8727,3.79529,0.00276856,0.0814243,3.87948,63.8795,56.1205
1.74377e+09,4.75642,36.7324,178.688,-170.44,10.8727,3.79529,0.00285557,-0.0811174,3.71703,63.717,56.283
1.74377e+09,4.75642,36.7324,178.688,-170.44,10.8727,3.79529,0.0028391,0,3.79813,63.7981,56.2019
1.74377e+09,4.75642,36.7324,178.688,-170.44,10.8727,3.79529,0.00284638,0,3.79814,63.7981,56.2019
1.74377e+09,4.75642,36.7324,178.688,-170.44,10.8727,3.79529,0.0028458,0,3.79814,63.7981,56.2019
1.74377e+09,5.86256,36.7324,178.688,-169.933,11.3792,3.9721,0.00292295,0.0704763,4.0455,64.0455,55.9545
1.74377e+09,5.86256,36.7324,178.688,-169.933,11.3792,3.9721,0.00296828,-0.0709798,3.90409,63.9041,56.0959
1.74377e+09,5.86256,36.7324,178.688,-169.933,11.3792,3.9721,0.00299535,0,3.97509,63.9751,56.0249
1.74377e+09,5.86256,36.7324,178.688,-169.933,11.3792,3.9721,0.00296156,0,3.97506,63.9751,56.0249
1.74377e+09,5.86256,34.546,178.688,-170.236,11.0765,3.86643,0.0029453,-0.0421822,3.82719,63.8272,56.1728
